t,gt_x,gt_y,gt_z,gt_yaw,est_x,est_y,est_yaw
982.3000,5.9756,-0.8984,1.4943,0.94317,5.8106,-1.4019,0.84054
982.4000,5.9751,-0.8979,1.4953,0.94320,5.8107,-1.4000,0.84061
982.5000,5.9745,-0.8972,1.4963,0.94323,5.8105,-1.3978,0.84070
982.6000,5.9739,-0.8965,1.4971,0.94324,5.8100,-1.3958,0.84075
982.7000,5.9734,-0.8960,1.4976,0.94323,5.8092,-1.3938,0.84078
982.8000,5.9728,-0.8956,1.4978,0.94324,5.8074,-1.3920,0.84082
982.9000,5.9721,-0.8953,1.4977,0.94324,5.8051,-1.3910,0.84085
983.0000,5.9714,-0.8951,1.4972,0.94323,5.8022,-1.3902,0.84092
983.1000,5.9708,-0.8951,1.4967,0.94323,5.7989,-1.3901,0.84094
983.2000,5.9703,-0.8951,1.4960,0.94320,5.7965,-1.3903,0.84092
983.3000,5.9700,-0.8952,1.4951,0.94316,5.7949,-1.3909,0.84088
983.4000,5.9698,-0.8954,1.4943,0.94312,5.7939,-1.3927,0.84081
983.5000,5.9698,-0.8956,1.4933,0.94309,5.7932,-1.3945,0.84075
983.6000,5.9699,-0.8957,1.4923,0.94306,5.7925,-1.3957,0.84071
983.7000,5.9701,-0.8958,1.4911,0.94303,5.7918,-1.3963,0.84066
983.8000,5.9704,-0.8958,1.4897,0.94304,5.7913,-1.3966,0.84065
983.9000,5.9708,-0.8959,1.4879,0.94304,5.7910,-1.3967,0.84063
984.0000,5.9712,-0.8958,1.4860,0.94305,5.7908,-1.3969,0.84062
984.1000,5.9717,-0.8957,1.4842,0.94306,5.7906,-1.3974,0.84060
984.2000,5.9723,-0.8956,1.4823,0.94307,5.7907,-1.3980,0.84058
984.3000,5.9728,-0.8956,1.4804,0.94308,5.7907,-1.3983,0.84059
984.4000,5.9734,-0.8954,1.4782,0.94310,5.7900,-1.3980,0.84061
984.5000,5.9741,-0.8952,1.4760,0.94311,5.7890,-1.3967,0.84064
984.6000,5.9748,-0.8949,1.4734,0.94312,5.7883,-1.3949,0.84070
984.7000,5.9755,-0.8946,1.4707,0.94311,5.7882,-1.3935,0.84075
984.8000,5.9765,-0.8943,1.4680,0.94309,5.7886,-1.3929,0.84072
984.9000,5.9776,-0.8940,1.4651,0.94305,5.7890,-1.3925,0.84068
985.0000,5.9787,-0.8938,1.4622,0.94301,5.7902,-1.3923,0.84064
985.1000,5.9798,-0.8937,1.4595,0.94298,5.7920,-1.3920,0.84057
985.2000,5.9812,-0.8936,1.4565,0.94297,5.7933,-1.3913,0.84055
985.3000,5.9823,-0.8935,1.4544,0.94296,5.7940,-1.3905,0.84056
985.4000,5.9836,-0.8934,1.4519,0.94294,5.7944,-1.3902,0.84053
985.5000,5.9850,-0.8933,1.4497,0.94292,5.7947,-1.3900,0.84053
985.6000,5.9863,-0.8934,1.4478,0.94289,5.7948,-1.3897,0.84052
985.7000,5.9877,-0.8934,1.4460,0.94285,5.7951,-1.3887,0.84052
985.8000,5.9890,-0.8934,1.4446,0.94281,5.7960,-1.3871,0.84048
985.9000,5.9903,-0.8934,1.4434,0.94277,5.7975,-1.3856,0.84043
986.0000,5.9919,-0.8936,1.4421,0.94272,5.7991,-1.3845,0.84040
986.1000,5.9933,-0.8938,1.4411,0.94268,5.8009,-1.3834,0.84034
986.2000,5.9949,-0.8941,1.4401,0.94266,5.8031,-1.3825,0.84030
986.3000,5.9966,-0.8946,1.4392,0.94264,5.8052,-1.3820,0.84026
986.4000,5.9981,-0.8950,1.4385,0.94263,5.8078,-1.3816,0.84023
986.5000,5.9998,-0.8956,1.4379,0.94261,5.8103,-1.3816,0.84020
986.6000,6.0013,-0.8964,1.4376,0.94259,5.8127,-1.3821,0.84013
986.7000,6.0028,-0.8973,1.4375,0.94257,5.8144,-1.3833,0.84007
986.8000,6.0040,-0.8981,1.4376,0.94255,5.8160,-1.3850,0.84002
986.9000,6.0052,-0.8992,1.4379,0.94254,5.8171,-1.3869,0.83998
987.0000,6.0064,-0.9002,1.4383,0.94254,5.8178,-1.3886,0.84000
987.1000,6.0074,-0.9010,1.4387,0.94253,5.8185,-1.3900,0.84000
987.2000,6.0084,-0.9018,1.4392,0.94252,5.8196,-1.3914,0.83997
987.3000,6.0095,-0.9025,1.4397,0.94252,5.8209,-1.3929,0.84000
987.4000,6.0106,-0.9031,1.4402,0.94252,5.8226,-1.3945,0.83998
987.5000,6.0115,-0.9036,1.4407,0.94251,5.8242,-1.3953,0.83998
987.6000,6.0125,-0.9041,1.4413,0.94250,5.8256,-1.3955,0.83999
987.7000,6.0133,-0.9044,1.4419,0.94248,5.8275,-1.3956,0.84002
987.8000,6.0141,-0.9047,1.4425,0.94247,5.8294,-1.3954,0.84003
987.9000,6.0147,-0.9049,1.4432,0.94245,5.8309,-1.3953,0.84001
988.0000,6.0153,-0.9051,1.4443,0.94244,5.8322,-1.3953,0.84000
988.1000,6.0158,-0.9053,1.4455,0.94243,5.8329,-1.3952,0.83999
988.2000,6.0163,-0.9055,1.4468,0.94243,5.8331,-1.3957,0.84003
988.3000,6.0167,-0.9057,1.4482,0.94242,5.8333,-1.3970,0.84002
988.4000,6.0170,-0.9057,1.4497,0.94243,5.8337,-1.3989,0.84006
988.5000,6.0173,-0.9058,1.4512,0.94243,5.8344,-1.4010,0.84008
988.6000,6.0175,-0.9057,1.4526,0.94240,5.8352,-1.4028,0.84003
988.7000,6.0177,-0.9057,1.4538,0.94239,5.8361,-1.4051,0.83999
988.8000,6.0178,-0.9054,1.4548,0.94238,5.8368,-1.4077,0.83996
988.9000,6.0177,-0.9051,1.4556,0.94239,5.8378,-1.4105,0.83999
989.0000,6.0176,-0.9046,1.4564,0.94241,5.8391,-1.4132,0.84004
989.1000,6.0173,-0.9037,1.4573,0.94241,5.8403,-1.4163,0.84006
989.2000,6.0169,-0.9029,1.4581,0.94243,5.8407,-1.4191,0.84009
989.3000,6.0164,-0.9020,1.4588,0.94245,5.8411,-1.4207,0.84017
989.4000,6.0157,-0.9009,1.4595,0.94248,5.8417,-1.4212,0.84025
989.5000,6.0150,-0.8995,1.4599,0.94253,5.8425,-1.4205,0.84031
989.6000,6.0142,-0.8980,1.4602,0.94258,5.8430,-1.4181,0.84040
989.7000,6.0133,-0.8964,1.4603,0.94262,5.8430,-1.4148,0.84048
989.8000,6.0124,-0.8946,1.4603,0.94266,5.8429,-1.4107,0.84057
989.9000,6.0112,-0.8926,1.4604,0.94271,5.8421,-1.4066,0.84067
990.0000,6.0102,-0.8910,1.4606,0.94273,5.8403,-1.4022,0.84075
990.1000,6.0091,-0.8894,1.4610,0.94274,5.8380,-1.3984,0.84081
990.2000,6.0080,-0.8880,1.4614,0.94275,5.8342,-1.3945,0.84090
990.3000,6.0069,-0.8867,1.4619,0.94273,5.8301,-1.3917,0.84095
990.4000,6.0059,-0.8856,1.4625,0.94269,5.8253,-1.3893,0.84095
990.5000,6.0049,-0.8845,1.4632,0.94264,5.8199,-1.3867,0.84092
990.6000,6.0040,-0.8834,1.4640,0.94260,5.8133,-1.3832,0.84092
990.7000,6.0035,-0.8825,1.4647,0.94256,5.8080,-1.3794,0.84086
990.8000,6.0034,-0.8820,1.4650,0.94254,5.8047,-1.3769,0.84083
990.9000,6.0039,-0.8815,1.4651,0.94250,5.8013,-1.3743,0.84078
991.0000,6.0047,-0.8814,1.4646,0.94244,5.7994,-1.3740,0.84066
991.1000,6.0064,-0.8815,1.4632,0.94237,5.7989,-1.3746,0.84046
991.2000,6.0072,-0.8816,1.4625,0.94234,5.7998,-1.3751,0.84036
991.3000,6.0077,-0.8816,1.4619,0.94233,5.8004,-1.3753,0.84033
991.4000,6.0083,-0.8817,1.4613,0.94231,5.8012,-1.3754,0.84029
991.5000,6.0089,-0.8818,1.4606,0.94229,5.8021,-1.3755,0.84024
991.6000,6.0110,-0.8821,1.4577,0.94226,5.8061,-1.3755,0.84011
991.7000,6.0134,-0.8825,1.4542,0.94223,5.8114,-1.3754,0.84001
991.8000,6.0156,-0.8828,1.4505,0.94222,5.8170,-1.3752,0.83996
991.9000,6.0167,-0.8831,1.4483,0.94221,5.8209,-1.3752,0.83992
992.0000,6.0175,-0.8832,1.4468,0.94221,5.8232,-1.3754,0.83988
992.1000,6.0182,-0.8834,1.4452,0.94221,5.8257,-1.3761,0.83986
992.2000,6.0197,-0.8838,1.4419,0.94220,5.8309,-1.3785,0.83983
992.3000,6.0203,-0.8840,1.4403,0.94220,5.8329,-1.3797,0.83982
992.4000,6.0207,-0.8842,1.4390,0.94220,5.8356,-1.3813,0.83981
992.5000,6.0210,-0.8842,1.4380,0.94221,5.8374,-1.3826,0.83984
992.6000,6.0212,-0.8843,1.4368,0.94222,5.8396,-1.3836,0.83986
992.7000,6.0211,-0.8841,1.4362,0.94225,5.8407,-1.3843,0.83992
992.8000,6.0209,-0.8839,1.4360,0.94226,5.8407,-1.3844,0.83994
992.9000,6.0203,-0.8835,1.4360,0.94229,5.8402,-1.3851,0.83999
993.0000,6.0193,-0.8830,1.4362,0.94231,5.8388,-1.3861,0.84006
993.1000,6.0182,-0.8826,1.4366,0.94232,5.8379,-1.3866,0.84016
993.2000,6.0173,-0.8821,1.4371,0.94232,5.8379,-1.3865,0.84019
993.3000,6.0160,-0.8814,1.4381,0.94231,5.8387,-1.3857,0.84018
993.4000,6.0152,-0.8810,1.4387,0.94231,5.8394,-1.3850,0.84018
993.5000,6.0144,-0.8805,1.4394,0.94231,5.8398,-1.3843,0.84017
993.6000,6.0134,-0.8799,1.4403,0.94232,5.8399,-1.3838,0.84015
993.7000,6.0125,-0.8793,1.4411,0.94234,5.8397,-1.3834,0.84016
993.8000,6.0117,-0.8790,1.4417,0.94236,5.8395,-1.3832,0.84020
993.9000,6.0107,-0.8785,1.4426,0.94240,5.8389,-1.3828,0.84026
994.0000,6.0085,-0.8775,1.4443,0.94245,5.8368,-1.3813,0.84039
994.1000,6.0070,-0.8768,1.4454,0.94249,5.8349,-1.3789,0.84045
994.2000,6.0058,-0.8763,1.4463,0.94253,5.8334,-1.3776,0.84049
994.3000,6.0048,-0.8759,1.4470,0.94256,5.8316,-1.3765,0.84057
994.4000,6.0027,-0.8751,1.4485,0.94262,5.8274,-1.3750,0.84066
994.5000,6.0012,-0.8747,1.4497,0.94264,5.8233,-1.3737,0.84074
994.6000,6.0000,-0.8744,1.4505,0.94265,5.8207,-1.3725,0.84075
994.7000,5.9983,-0.8740,1.4518,0.94265,5.8167,-1.3705,0.84078
994.8000,5.9964,-0.8735,1.4533,0.94266,5.8113,-1.3680,0.84078
994.9000,5.9954,-0.8732,1.4541,0.94266,5.8079,-1.3670,0.84080
995.0000,5.9949,-0.8731,1.4546,0.94266,5.8065,-1.3671,0.84078
995.1000,5.9944,-0.8729,1.4550,0.94266,5.8051,-1.3676,0.84078
995.2000,5.9937,-0.8727,1.4560,0.94264,5.8027,-1.3686,0.84072
995.3000,5.9932,-0.8724,1.4571,0.94262,5.8008,-1.3688,0.84066
995.4000,5.9931,-0.8721,1.4581,0.94261,5.8001,-1.3683,0.84062
995.5000,5.9931,-0.8719,1.4587,0.94261,5.8004,-1.3676,0.84061
995.6000,5.9932,-0.8716,1.4596,0.94261,5.8011,-1.3670,0.84060
995.7000,5.9936,-0.8713,1.4608,0.94258,5.8033,-1.3664,0.84056
995.8000,5.9940,-0.8711,1.4620,0.94256,5.8053,-1.3660,0.84052
995.9000,5.9944,-0.8709,1.4635,0.94253,5.8074,-1.3664,0.84046
996.0000,5.9950,-0.8708,1.4655,0.94245,5.8110,-1.3679,0.84031
996.1000,5.9954,-0.8708,1.4672,0.94239,5.8127,-1.3697,0.84024
996.2000,5.9957,-0.8707,1.4692,0.94234,5.8136,-1.3724,0.84015
996.3000,5.9959,-0.8706,1.4712,0.94231,5.8151,-1.3754,0.84016
996.4000,5.9960,-0.8702,1.4733,0.94229,5.8171,-1.3774,0.84017
996.5000,5.9961,-0.8694,1.4751,0.94228,5.8183,-1.3777,0.84021
996.6000,5.9961,-0.8683,1.4766,0.94229,5.8182,-1.3765,0.84024
996.7000,5.9961,-0.8671,1.4777,0.94230,5.8176,-1.3743,0.84034
996.8000,5.9961,-0.8655,1.4785,0.94233,5.8165,-1.3705,0.84043
996.9000,5.9962,-0.8639,1.4791,0.94233,5.8151,-1.3667,0.84051
997.0000,5.9965,-0.8620,1.4796,0.94233,5.8141,-1.3620,0.84053
997.1000,5.9970,-0.8604,1.4799,0.94230,5.8132,-1.3579,0.84050
997.2000,5.9977,-0.8591,1.4801,0.94227,5.8125,-1.3538,0.84051
997.3000,5.9985,-0.8580,1.4797,0.94222,5.8121,-1.3494,0.84045
997.4000,5.9994,-0.8574,1.4789,0.94217,5.8107,-1.3441,0.84040
997.5000,6.0006,-0.8570,1.4779,0.94213,5.8091,-1.3390,0.84035
997.6000,6.0014,-0.8570,1.4773,0.94211,5.8081,-1.3366,0.84032
997.7000,6.0022,-0.8571,1.4766,0.94210,5.8076,-1.3352,0.84027
997.8000,6.0029,-0.8573,1.4761,0.94209,5.8076,-1.3346,0.84022
997.9000,6.0040,-0.8576,1.4753,0.94206,5.8087,-1.3345,0.84015
998.0000,6.0053,-0.8582,1.4744,0.94202,5.8098,-1.3351,0.84010
998.1000,6.0068,-0.8589,1.4732,0.94195,5.8111,-1.3365,0.83999
998.2000,6.0090,-0.8598,1.4712,0.94190,5.8120,-1.3398,0.83988
998.3000,6.0112,-0.8607,1.4690,0.94186,5.8122,-1.3422,0.83977
998.4000,6.0123,-0.8611,1.4678,0.94185,5.8123,-1.3428,0.83977
998.5000,6.0137,-0.8616,1.4662,0.94184,5.8126,-1.3438,0.83973
998.6000,6.0148,-0.8619,1.4649,0.94183,5.8131,-1.3448,0.83970
998.7000,6.0163,-0.8624,1.4633,0.94181,5.8138,-1.3462,0.83967
998.8000,6.0184,-0.8631,1.4610,0.94178,5.8160,-1.3489,0.83958
998.9000,6.0202,-0.8635,1.4592,0.94175,5.8182,-1.3512,0.83954
999.0000,6.0215,-0.8637,1.4582,0.94174,5.8197,-1.3519,0.83950
999.1000,6.0231,-0.8639,1.4572,0.94172,5.8231,-1.3529,0.83947
999.2000,6.0242,-0.8638,1.4567,0.94170,5.8258,-1.3538,0.83945
999.3000,6.0256,-0.8637,1.4564,0.94167,5.8308,-1.3558,0.83939
999.4000,6.0267,-0.8632,1.4568,0.94165,5.8341,-1.3590,0.83933
999.5000,6.0273,-0.8627,1.4576,0.94165,5.8352,-1.3618,0.83939
999.6000,6.0274,-0.8618,1.4590,0.94167,5.8350,-1.3637,0.83948
999.7000,6.0273,-0.8604,1.4609,0.94170,5.8354,-1.3614,0.83953
999.8000,6.0268,-0.8588,1.4631,0.94179,5.8361,-1.3548,0.83964
999.9000,6.0265,-0.8575,1.4647,0.94185,5.8366,-1.3495,0.83973
1000.0000,6.0260,-0.8567,1.4660,0.94188,5.8370,-1.3465,0.83975
1000.1000,6.0256,-0.8563,1.4669,0.94189,5.8370,-1.3450,0.83980
1000.2000,6.0251,-0.8559,1.4677,0.94190,5.8368,-1.3432,0.83983
1000.3000,6.0247,-0.8557,1.4683,0.94190,5.8360,-1.3422,0.83983
1000.4000,6.0237,-0.8556,1.4692,0.94192,5.8328,-1.3407,0.83985
1000.5000,6.0229,-0.8557,1.4697,0.94194,5.8300,-1.3391,0.83985
1000.6000,6.0222,-0.8559,1.4699,0.94197,5.8267,-1.3371,0.83984
1000.7000,6.0219,-0.8561,1.4699,0.94199,5.8241,-1.3360,0.83987
1000.8000,6.0215,-0.8567,1.4696,0.94199,5.8207,-1.3346,0.83986
1000.9000,6.0215,-0.8573,1.4691,0.94198,5.8158,-1.3336,0.83985
1001.0000,6.0217,-0.8578,1.4687,0.94196,5.8134,-1.3341,0.83979
1001.1000,6.0222,-0.8586,1.4682,0.94193,5.8119,-1.3355,0.83973
1001.2000,6.0226,-0.8590,1.4679,0.94191,5.8112,-1.3373,0.83968
1001.3000,6.0231,-0.8596,1.4675,0.94189,5.8109,-1.3393,0.83965
1001.4000,6.0241,-0.8605,1.4669,0.94187,5.8108,-1.3430,0.83957
1001.5000,6.0255,-0.8615,1.4660,0.94187,5.8118,-1.3467,0.83955
1001.6000,6.0269,-0.8623,1.4652,0.94185,5.8141,-1.3504,0.83947
1001.7000,6.0293,-0.8632,1.4638,0.94182,5.8172,-1.3548,0.83940
1001.8000,6.0313,-0.8637,1.4623,0.94179,5.8204,-1.3598,0.83936
1001.9000,6.0331,-0.8640,1.4605,0.94178,5.8224,-1.3642,0.83933
1002.0000,6.0345,-0.8641,1.4588,0.94176,5.8243,-1.3667,0.83931
1002.1000,6.0362,-0.8638,1.4566,0.94177,5.8274,-1.3678,0.83933
1002.2000,6.0372,-0.8636,1.4552,0.94179,5.8305,-1.3676,0.83933
1002.3000,6.0376,-0.8635,1.4546,0.94179,5.8322,-1.3674,0.83938
1002.4000,6.0383,-0.8632,1.4535,0.94180,5.8348,-1.3670,0.83938
1002.5000,6.0388,-0.8629,1.4528,0.94182,5.8362,-1.3668,0.83942
1002.6000,6.0394,-0.8626,1.4519,0.94183,5.8381,-1.3664,0.83944
1002.7000,6.0401,-0.8622,1.4510,0.94184,5.8399,-1.3660,0.83947
1002.8000,6.0405,-0.8619,1.4502,0.94184,5.8409,-1.3653,0.83949
1002.9000,6.0407,-0.8616,1.4496,0.94184,5.8417,-1.3644,0.83952
